Crop,District,Office Name,PIN-code,Price,StateName,Vendor Name,Weight,id
Tamarind,AHMEDABAD,Dhedasana BO,382130,87,Gujarat,Abaiya,0.5,5147
Corn,KANCHIPURAM,Uttiramerur S.O,603406,569.5,Tamil Nadu,Kaliyani,3,5148
Grapes,VADODARA,Gothda BO,391770,32.5,Gujarat,Nakiska,0.5,5149
Spinach,BAGPAT,Ranchhar BO,250345,107.25,Uttar Pradesh,Jaathuran,2,5150
Strawberry,OSMANABAD,Khamgaon B.O,413508,1010.5,Maharashtra,Dohna,2.5,5151
Wheat,Malegaon,Kukane B.O,423105,79,Maharashtra,Sureshkrishnan,2,5152
Onions,SIVAGANGA,Valacheri BO,630611,86.5,Tamil Nadu,Abshara,2,5153
Masoor Dal,GORAKHPUR,Kanapar BO,273165,146.75,Uttar Pradesh,Vrushank,1.5,5154
Oats,VIZIANAGARAM,Sompuram Agraharam B.O,535161,78,Andhra Pradesh,Danusiya,0.5,5155
Corn,MANDI,Khaddar BO,175016,474.75,Himachal Pradesh,Aisvaryan,2.5,5156
Carrots,VAISHALI,Lawapur Narain BO,844506,158,Bihar,Sridhar,3,5157
Rice,MAHASAMUND,Bawankera BO,493551,92,Chattisgarh,Megashree,2,5158
Rajma,SIWAN,Bhawrajpur BO,841231,507.5,Bihar,Arundevi,3,5159
Sweet Potatoes,Kurnool,Sivapuram B.O,518422,163.5,Andhra Pradesh,Marthini,2,5160
Capsicum,JALAUN,Bichauli BO,285130,150.5,Uttar Pradesh,Nilmika,2.5,5161
Garlic,MAYURBHANJ,Parasbani B.O,757040,843.25,Odisha,Jeyakrishna,3,5162
Cucumbers,SINDHUDURG,Tembavli B.O,416612,103.5,Maharashtra,Panneermozhi,2.5,5163
Tamarind,KHORDA,Baramunda Colony S.O,751003,260.75,Odisha,Jamilah,1.5,5164
Potatoes,VADODARA,Kalarani BO,391135,35.75,Gujarat,Om,2,5165
Barley,RAISEN,SIMARIYAKHURD B.O,464672,203,Madhya Pradesh,Thevathai,1.5,5166
Sweet Potatoes,BEGUSARAI,Hasanpur BO,851130,204.5,Bihar,Nishith,2.5,5167
Grapes,PRATAPGARH,Muzahi Bazar BO,230135,194.5,Uttar Pradesh,Baalakrishna,3,5168
Oats,CUDDALORE,Annavalli B.O,607003,234,Tamil Nadu,Yuvaamini,1.5,5169
Carrots,SINDHUDURG,Bambuli B.O,416520,26.25,Maharashtra,Chitragupta,0.5,5170
Strawberry,KORBA,Ajgarbahar BO,495684,808.25,Chattisgarh,Hasith,2,5171
Tamarind,GODDA,Khanpur BO,816106,434.75,Jharkhand,Shivam,2.5,5172
Wheat,KHERI,Barkherwa BO,262701,98.75,Uttar Pradesh,Vithaha,2.5,5173
Potatoes,SHIMLA,Bachhunchh BO,171207,53.5,Himachal Pradesh,Samaah,3,5174
Capsicum,BARPETA,Parakuchi B.O,781307,30,Assam,Shanthan,0.5,5175
Rice,WEST GODAVARI,Tirumaladevipeta B.O,534467,46,Andhra Pradesh,Abel,1,5176
Corn,Siddapur,Ajjibal B.O,581340,95,Karnataka,Hosika,0.5,5177
Rajma,DAKSHINA KANNADA,Sampaje S.O,574234,507.5,Karnataka,Aanathan,3,5178
Barley,PRAKASAM,Marturu S.O,523301,135.25,Andhra Pradesh,Damayanti,1,5179
Spinach,BAREILLY,Bithri Chainpur BO,243123,26.75,Uttar Pradesh,Kirubaruban,0.5,5180
Garlic,Malegaon,Vitave B.O,423101,421.5,Maharashtra,Thananthy,1.5,5181
Cucumbers,VIKARABAD,Dudiyal B.O,509350,41.25,Telangana,Poovithana,1,5182
Masoor Dal,JALOR,Unn B.O,343001,293.25,Rajasthan,Yashodev,3,5183
Onions,RAYAGADA,Jhigidi B.O,765019,64.75,Odisha,Kugeshwary,1.5,5184
Spinach,SHIMLA,Quinal BO,171202,107.25,Himachal Pradesh,Madhunisaa,2,5185
Rajma,UTTARA KANNADA,Keni B.O,581314,507.5,Karnataka,Divekar,3,5186
Barley,ALIGARH,Dwarikapur BO,204216,338.5,Uttar Pradesh,Yathruban,2.5,5187
Capsicum,NAGAUR,Bhanwal B.O,341518,150.5,Rajasthan,Baba,2.5,5188
Onions,AMRITSAR,Mohawa BO,143108,129.75,Punjab,Sasha,3,5189
Tamarind,PRATAPGARH,Kumbhi Aima BO,230125,87,Uttar Pradesh,Fakir,0.5,5190
Garlic,MAHESANA,Khadia BO,362640,421.5,Gujarat,Sahat,1.5,5191
Cucumbers,FATEHPUR,KKasimpur BO,212652,124,Uttar Pradesh,Yarlmathi,3,5192
Potatoes,VADODARA,Nalia BO,391120,35.75,Gujarat,Hirendra,2,5193
Carrots,DUNGARPUR,Gamdi Deval B.O,314011,26.25,Rajasthan,Lalithagi,0.5,5194
Rice,SIDDHARTHNAGAR,Piraila BO,272195,92,Uttar Pradesh,Lehithan,2,5195
Wheat,ETAWAH,Ingurri BO,206124,59.25,Uttar Pradesh,Claire,1.5,5196
Sweet Potatoes,DAHOD,Moti Nan Dukan BO,389172,81.75,Gujarat,Dhakshinraj,1,5197
Masoor Dal,GADAG,Yelavatti B.O,582117,293.25,Karnataka,Jitavarashaye,3,5198
Grapes,THANE,Mugaon B.O,421403,194.5,Maharashtra,Anbulagan,3,5199
Corn,Bastar,Kumhali B.O,494224,474.75,Chattisgarh,Paranni,2.5,5200
Oats,SHIMLA,Mundu BO,171226,156,Himachal Pradesh,Ekadanthan,1,5201
Strawberry,Warangal,Malakpalli B.O,506003,808.25,Telangana,Rohin,2,5202
Tamarind,NABARANGAPUR,Charmula B.O,764070,87,Odisha,Nireesha,0.5,5203
Spinach,RAJNANDGAON,Dhandongri BO,491557,107.25,Chattisgarh,Javaneh,2,5204
Wheat,SURYAPET,Guduguntlapalem B.O,508218,39.5,Telangana,Suresh,1,5205
Rajma,SAGAR,Rampur B.O,470223,253.75,Madhya Pradesh,Sachindeo,1.5,5206
Potatoes,COIMBATORE,Sirukalandai B.O,642202,9,Tamil Nadu,Kuntala,0.5,5207
Strawberry,RAYAGADA,Kodipari B.O,765015,202,Odisha,Nippu,0.5,5208
Carrots,EAST CHAMPARAN,Hardia BO,845401,79,Bihar,Janita,1.5,5209
Cucumbers,GADAG,Gadag Extension S.O,582101,103.5,Karnataka,Vinetha,2.5,5210
Corn,SIKAR,Tajsar BO,332301,569.5,Rajasthan,Anekastradhaarini,3,5211
Rice,PALAMAU,Kishunpur BO,822123,23,Jharkhand,Neshan,0.5,5212
Garlic,VILLUPURAM,Pallikulam BO,604203,140.5,Tamil Nadu,Kathit,0.5,5213
Oats,Warangal,Gollapalli B.O,506302,468,Telangana,Kulika,3,5214
Masoor Dal,BANKA,Saraiya BO,813104,244.5,Bihar,Anandleen,2.5,5215
Sweet Potatoes,CHITTOOR,Peddagottigallu B.O,517192,122.75,Andhra Pradesh,Anulan,1.5,5216
Capsicum,CHITTORGARH,Daulatpura B.O,312023,90.25,Rajasthan,Kathiiravan,1.5,5217
Grapes,BHAGALPUR,Bhalua BO,813221,129.75,Bihar,Krishanthanan,2,5218
Barley,SHIMLA,Bachhunchh BO,171207,270.75,Himachal Pradesh,Parimit,2,5219
Onions,RAJSAMAND,Lal Madri B.O,313301,86.5,Rajasthan,Samarvir,2,5220
Sweet Potatoes,DODA,Dhosa BO,182203,245.25,Jammu and Kashmir,Haribruntha,3,5221
Corn,SARAN,Bardahiya BO,841419,474.75,Bihar,Tamildasan,2.5,5222
Wheat,KANGRA,Ghandran BO,176401,39.5,Himachal Pradesh,Nishani,1,5223
Masoor Dal,SAHARANPUR,Kaluwala Jahanpur BO,247129,244.5,Uttar Pradesh,Yarlarasy,2.5,5224
Oats,NORTH 24 PARGANAS,Balti BO,743273,156,West Bengal,Barnika,1,5225
Capsicum,SOUTH GOA,St. Jose De Areal S.O,403709,120.25,Goa,Vevesha,2,5226
Garlic,NANDED,Bamni B.O,431710,140.5,Maharashtra,Pavalarasi,0.5,5227
Cucumbers,NAGAUR,Liliya B.O,341518,41.25,Rajasthan,Balrajh,1,5228
Strawberry,PONDICHERRY,Mudaliarpet SO,605004,1010.5,Pondicherry,Navyanth,2.5,5229
Spinach,Hazaribagh,Ranichuhan BO,825405,134,Jharkhand,Brundan,2.5,5230
Carrots,SIKAR,Badhadhar BO,332315,105.25,Rajasthan,Aanmeeka,2,5231
Tamarind,BARDHAMAN,Mukshinpara BO,713513,87,West Bengal,Elamaaran,0.5,5232
Potatoes,JASPUR,Bataikela BO,496223,44.75,Chattisgarh,Ratheeshan,2.5,5233
Barley,UTTARA KANNADA,Mirjan S.O,581440,67.75,Karnataka,Praheesan,0.5,5234
Rice,REWA,Bandhwa B.O,486115,69,Madhya Pradesh,Harikaalen,1.5,5235
Grapes,PATAN,Bilia BO,384240,162.25,Gujarat,Elakkiyan,2.5,5236
Onions,HAVERI,Chikkerur B.O,581111,86.5,Karnataka,Ajanthikan,2,5237
Rajma,WEST CHAMPARAN,Mahui BO,845103,338.5,Bihar,Prahasan,2,5238
Garlic,AMRELI,Pithadia BO,365456,140.5,Gujarat,Kiskan,0.5,5239
Tamarind,ANANTHAPUR,Dimmagudi B.O,515405,174,Andhra Pradesh,Bandhul,1,5240
Rice,MATHURA,Sadar Bazar SO Mathura,281001,23,Uttar Pradesh,Kirusitika,0.5,5241
Spinach,MANDLA,Jaharmau B.O,481771,107.25,Madhya Pradesh,Veebisha,2,5242
Cucumbers,KATHUA,Chadwal BO,184144,82.75,Jammu and Kashmir,Ekshith,2,5243
Wheat,AURANGABAD,Sansa BO,824143,118.5,Bihar,Chitrarekha,3,5244
Barley,VADODARA,Ajwa Road SO,390019,203,Gujarat,Ilankeeran,1.5,5245
Capsicum,KANPUR DEHAT,BHAUPUR,209307,60.25,Uttar Pradesh,Caarthikayini,1,5246
Sweet Potatoes,BENGALURU,Pampamahakavi Road S.O,560004,81.75,Karnataka,Rajni,1,5247
Carrots,SARAN,Kishunpur BO,841412,26.25,Bihar,Niloosh,0.5,5248
Grapes,Bidar,Hankuni B.O,585330,64.75,Karnataka,Dhatuvardani,1,5249
Rajma,GURGAON,Syed Shahpur BO,122414,84.5,Haryana,Athila,0.5,5250
Onions,REWA,Kharihan B.O,486448,64.75,Madhya Pradesh,Pavan,1.5,5251
Potatoes,GONDA,Ghacha BO,271309,26.75,Uttar Pradesh,Visvika,1.5,5252
Masoor Dal,GUNTUR,A.T.Agraharam(Guntur) S.O,522004,97.75,Andhra Pradesh,Varnamakal,1,5253
Corn,WANAPARTHY,Thatiparthi B.O,509206,189.75,Telangana,Arran,1,5254
Strawberry,GANJAM,Digapahandi Tahasil Colony S.O,761012,606.25,Odisha,Siddharthan,1.5,5255
Oats,TARN TARAN,Kang SO,143406,390,Punjab,Uthayarani,2.5,5256
Rice,UTTARA KANNADA,Koppa B.O,581421,69,Karnataka,Hansika,1.5,5257
Sweet Potatoes,KULLU,Karana BO,172026,41,Himachal Pradesh,Nemina,0.5,5258
Masoor Dal,PATNA,Kanhaipur BO,803221,49,Bihar,Makarand,0.5,5259
Corn,PUDUKKOTTAI,Kundagavayal B.O,614616,284.75,Tamil Nadu,Nibodhitha,1.5,5260
Carrots,BAREILLY,Dunda Sumali BO,243201,105.25,Uttar Pradesh,Aavarshi,2,5261
Strawberry,MEDAK,Cheekode B.O,502108,606.25,Telangana,Chandralika,1.5,5262
Spinach,BOKARO,Sabra BO,828134,26.75,Jharkhand,Jesankar,0.5,5263
Barley,Yavatmal,Murzadi B.O,445002,203,Maharashtra,Keerthisaara,1.5,5264
Onions,SATARA,Nagewadi B.O,415015,108,Maharashtra,Amrudh,2.5,5265
Grapes,THENI,Veppanuthu B.O,625529,64.75,Tamil Nadu,Aathika,1,5266
Wheat,HARDOI,Aamtara BO,241123,98.75,Uttar Pradesh,Avayan,2.5,5267
Potatoes,THRISSUR,Pulakkad BO,680585,26.75,Kerala,Venkataraj,1.5,5268
Cucumbers,BETUL,Sarni S.O,460447,20.75,Madhya Pradesh,Aalekh,0.5,5269
Oats,RAIGARH(MH),Kashele B.O,410201,234,Maharashtra,Balakaran,1.5,5270
Capsicum,SOUTH 24 PARGANAS,Pathar Pratima SO,743371,60.25,West Bengal,Takshini,1,5271
Garlic,AMETHI,Benipur BO,227405,843.25,Uttar Pradesh,Bahithan,3,5272
Rajma,UDAIPUR,Barli B.O,307025,84.5,Rajasthan,Anayan,0.5,5273
Tamarind,KOTTAYAM,Vadavathoor SO,686010,434.75,Kerala,Iresh,2.5,5274
Oats,COIMBATORE,Kallapalayam BO,641201,312,Tamil Nadu,Mugilmaran,2,5275
Potatoes,MAYURBHANJ,Golagadia B.O,757040,26.75,Odisha,Athmarthan,1.5,5276
Barley,TIRUPPUR,Kattoor palladam BO,641667,406,Tamil Nadu,Myuri,3,5277
Wheat,RATNAGIRI,Pilavali B.O,415641,39.5,Maharashtra,Karnikaa,1,5278
Garlic,NALGONDA,Kadaparthy B.O,508210,421.5,Telangana,Aruba,1.5,5279
Sweet Potatoes,JAUNPUR,Takha BO,223101,204.5,Uttar Pradesh,Elakshi,2.5,5280
Capsicum,BARDHAMAN,Amarun BO,713125,180.5,West Bengal,Pirithankani,3,5281
Carrots,JHUJHUNU,Titanwar S.O,333012,79,Rajasthan,Araon,1.5,5282
Onions,BHARUCH,Uchhad BO,392150,43.25,Gujarat,Aadhirayan,1,5283
Corn,BHAVNAGAR,Patna Bhal BO,364310,474.75,Gujarat,Paawan,2.5,5284
Rajma,JHANSI,Ram Nagar BO,284301,253.75,Uttar Pradesh,Dhanvin,1.5,5285
Masoor Dal,JAMMU,Naryana BO,181203,97.75,Jammu and Kashmir,Thavinesh,1,5286
Strawberry,JAJAPUR,Isanpur B.O,755005,606.25,Odisha,Arunthaa,1.5,5287
Spinach,SIVAGANGA,Sakkottai B.O,630108,134,Tamil Nadu,Sanjanaa,2.5,5288
Rice,HOSHANGABAD,Baikhedi B.O,461001,46,Madhya Pradesh,Juthi,1,5289
Grapes,Yavatmal,Chinchghat B.O,445002,64.75,Maharashtra,Vinusga,1,5290
Cucumbers,NAGAPATTINAM,Buthanur B.O,609312,124,Tamil Nadu,Nivasha,3,5291
Tamarind,KANCHIPURAM,Vedavakkam BO,603303,521.75,Tamil Nadu,Gayani,3,5292
Rice,ANAND,Sundan BO,388305,46,Gujarat,Sujeetharan,1,5293
Cucumbers,JHUJHUNU,Haripura B.O,331025,20.75,Rajasthan,Jwalia,0.5,5294
Tamarind,NASHIK,Korapgaon B.O,422402,347.75,Maharashtra,Peraan,2,5295
Barley,GIRIDH,Sobaranpur BO,825108,67.75,Jharkhand,Hiranmayee,0.5,5296
Rajma,MAHENDRAGARH,Pathera BO,123034,338.5,Haryana,Haria,2,5297
Masoor Dal,SIVAGANGA,KSukkanurani BO,630551,195.5,Tamil Nadu,Droneshwar,2,5298
Corn,DAVANGERE,Marabanahalli B.O,577551,284.75,Karnataka,Gunwant,1.5,5299
Grapes,JAIPUR,Awania BO,303007,194.5,Rajasthan,Ranishka,3,5300
Wheat,AJMER,Untra B.O,305023,39.5,Rajasthan,Nilanjani,1,5301
Carrots,SURAT,Variav SO,394520,26.25,Gujarat,Ragithen,0.5,5302
Spinach,ALWAR,Nagli B.O,301708,107.25,Rajasthan,Madhuksara,2,5303
Garlic,KHANDWA,Kalamkhurd B.O,450117,140.5,Madhya Pradesh,Gangah,0.5,5304
Potatoes,GANJAM,Daspur B.O,760003,35.75,Odisha,Vijithevy,2,5305
Onions,KACHCHH,Sadau BO,370421,64.75,Gujarat,Analika,1.5,5306
Oats,NAGAUR,Barikallan B.O,341551,390,Rajasthan,Yalisai,2.5,5307
Strawberry,WARDHA,Kangaon B.O,442101,202,Maharashtra,Jivinta,0.5,5308
Sweet Potatoes,NELLORE,Gudinarava B.O,524236,204.5,Andhra Pradesh,Thivyaan,2.5,5309
Capsicum,KALAHANDI,Dedarha B.O,766014,180.5,Odisha,Bahuleyan,3,5310
Grapes,ALLAHABAD,Shringverpur BO,229411,194.5,Uttar Pradesh,Thelagam,3,5311
Spinach,SATARA,Baleghar B.O,412803,160.75,Maharashtra,Utrran,3,5312
Sweet Potatoes,BIRBHUM,Kaleswar BO,731213,245.25,West Bengal,Khushi,3,5313
Oats,SRINAGAR,Konibal BO,192121,468,Jammu and Kashmir,Waishna,3,5314
Onions,BHARUCH,Maktampur SO,392012,86.5,Gujarat,Navisha,2,5315
Strawberry,KOTTAYAM,Kulasekharamangalam SO,686608,404.25,Kerala,Atheshan,1,5316
Barley,GANDHI NAGAR,Kasturinagar SO,382423,406,Gujarat,Hamshavarshini,3,5317
Wheat,AMBEDKAR NAGAR,Bangaon BO,224132,98.75,Uttar Pradesh,Dhruddavrata,2.5,5318
Corn,Imphal West,Takyel Khongbal B.O,795113,95,Manipur,Karmjit,0.5,5319
Carrots,KANPUR NAGAR,Srinagar BO,209206,105.25,Uttar Pradesh,Jashmina,2,5320
Capsicum,UDAIPUR,Rathora B.O,313026,180.5,Rajasthan,Manavaalan,3,5321
Masoor Dal,NAWADA,Simariya BO,805124,293.25,Bihar,Krahasthan,3,5322
Rice,HOOGHLY,Chakhayatpur BO,712416,115.25,West Bengal,Vimanyan,2.5,5323
Garlic,BHANDARA,Jamb B.O,441914,421.5,Maharashtra,Karisuthan,1.5,5324
Tamarind,SIBSAGAR,Deoraja Maidum B.O,785680,260.75,Assam,Thirumalavan,1.5,5325
Potatoes,SAMBALPUR,Fasimal B.O,768107,53.5,Odisha,Bhagvan,3,5326
Cucumbers,Mysuru,Bendravadi B.O,571312,62,Karnataka,Aaronraj,1.5,5327
Rajma,SAMBA,Koulpur BO,184120,507.5,Jammu and Kashmir,Boominadhan,3,5328
Oats,Chamrajnagar,Bailur B.O,571457,78,Karnataka,Oliyizhai,0.5,5329
Potatoes,VILLUPURAM,Koliyanur SO,605103,17.75,Tamil Nadu,Babira,1,5330
Masoor Dal,JALANDHAR,Parasrampur BO,144101,195.5,Punjab,Veenushini,2,5331
Corn,JANJGIRCHAMPA,Semaria BO,495661,284.75,Chattisgarh,Eaellisaipozhil,1.5,5332
Tamarind,FATEHPUR,Rari Bujurg BO,212664,434.75,Uttar Pradesh,Kokilen,2.5,5333
Rice,GURGAON,Garhi Harsaru SO,122505,115.25,Haryana,Sourav,2.5,5334
Cucumbers,VIKARABAD,Dudiyal B.O,509350,82.75,Telangana,Etheesan,2,5335
Spinach,BIRBHUM,Baswa SO Birbhum,731202,80.25,West Bengal,Akhil,1.5,5336
Onions,DUNGARPUR,Nandod B.O,314029,129.75,Rajasthan,Kajana,3,5337
Barley,UMARIA,Jhall B.O,484664,67.75,Madhya Pradesh,Dhuti,0.5,5338
Strawberry,MOGA,Ghall Kalan SO,142048,1212.5,Punjab,Athushika,3,5339
Capsicum,THANJAVUR,Thanjavur Bazaar S.O,613001,180.5,Tamil Nadu,Thatshini,3,5340
Sweet Potatoes,MUMBAI,Asvini SO,400005,122.75,Maharashtra,Madhavi,1.5,5341
Carrots,DEORIA,Ahirauli BO,274509,131.5,Uttar Pradesh,Rubi,2.5,5342
Wheat,NORTH 24 PARGANAS,Rohanda BO,700135,59.25,West Bengal,Azhimitha,1.5,5343
Grapes,VIZIANAGARAM,Pappala Lingalavalasa B.O,535578,97.25,Andhra Pradesh,Kuresh,1.5,5344
Rajma,FATEHABAD,Jakhal Mandi SO,125133,423,Haryana,Bhagvaan,2.5,5345
Garlic,KHEDA,Sansej BO,388180,843.25,Gujarat,Umaprasanth,3,5346
Grapes,VIZIANAGARAM,Gurla B.O,535217,97.25,Andhra Pradesh,Vishanthi,1.5,5347
Rice,BELLARY,Chikkajayaganur B.O,583129,115.25,Karnataka,Abiththa,2.5,5348
Sweet Potatoes,KENDUJHAR,Bhuinpur B.O,758032,245.25,Odisha,Iswariya,3,5349
Spinach,INDORE,Maithwada B.O,453001,53.5,Madhya Pradesh,Hridik,1,5350
Wheat,BARABANKI,Muradabad BO,225301,59.25,Uttar Pradesh,Tammana,1.5,5351
Tamarind,GHAZIPUR,Turna BO,233306,521.75,Uttar Pradesh,Vidhisha,3,5352
Cucumbers,BAGALKOT,Lakhamapur B.O,587201,62,Karnataka,Naheethan,1.5,5353
Capsicum,BIJAPUR(KAR),Kalhalli B.O,586202,120.25,Karnataka,Kaetharagowry,2,5354
Strawberry,BUXAR,Ekauna Dubauli BO,802131,1010.5,Bihar,Suthahar,2.5,5355
Carrots,MORENA,Gopi B.O,476554,131.5,Madhya Pradesh,Manujah,2.5,5356
Masoor Dal,PATIALA,Lohsimbly BO,140702,244.5,Punjab,Rishana,2.5,5357
Barley,CHAMBA,Kuleth BO,176326,203,Himachal Pradesh,Udayasarathi,1.5,5358
Rajma,KHORDA,Mendhasala B.O,752054,507.5,Odisha,Mukthesh,3,5359
Oats,BENGALURU,Fraser Town S.O,560005,312,Karnataka,Yagasri,2,5360
Potatoes,VIZIANAGARAM,Mokhasa Lingalavalasa B.O,535102,9,Andhra Pradesh,Dharshinisree,0.5,5361
Onions,KARUR,Sellivalasu B.O,639205,108,Tamil Nadu,Koogan,2.5,5362
Garlic,BHADRAK,Dolapadi B.O,756114,702.5,Odisha,Kalaivalli,2.5,5363
Corn,JORHAT,Gorajan B.O,785631,569.5,Assam,Devidharsna,3,5364
Garlic,DHARWAD,Surangi B.O,582116,140.5,Karnataka,Anidas,0.5,5365
Rajma,MUZAFFARPUR,Balthi Narhar BO,843125,507.5,Bihar,Chaagithyan,3,5366
Barley,ANGUL,Bimalabeda B.O,759127,135.25,Odisha,Harichandana,1,5367
Rice,AMRAVATI,Kurha B.O,444709,46,Maharashtra,Kraanti,1,5368
Grapes,RAICHUR,Salgunda B.O,584167,64.75,Karnataka,Padmanjali,1,5369
Sweet Potatoes,RAJNANDGAON,Jhikadah BO,491881,163.5,Chattisgarh,Kothana,2,5370
Strawberry,MAYURBHANJ,Keutunimari B.O,757014,404.25,Odisha,Nivushna,1,5371
Tamarind,LAKHISARAI,Sadaibigha BO,811302,521.75,Bihar,Veeram,3,5372
Cucumbers,SONBHADRA,Dibulgani BO,231225,103.5,Uttar Pradesh,Vaishan,2.5,5373
Masoor Dal,KOTHAGUDEM,Parnasala B.O,507137,244.5,Telangana,Yogen,2.5,5374
Onions,KANYAKUMARI,Kaliyal S.O,629101,86.5,Tamil Nadu,Banshilal,2,5375
Spinach,SINDHUDURG,Sangve S.O,416609,107.25,Maharashtra,Puloman,2,5376
Corn,BHILWARA,Goverdhanpura B.O,311804,569.5,Rajasthan,Karmash,3,5377
Wheat,THRISSUR,Maruthayur BO,680507,79,Kerala,Vedhasree,2,5378
Carrots,JAISALMER,Chacha BO,345031,79,Rajasthan,Sanidhya,1.5,5379
Potatoes,SURAT,Bhadol BO,394540,53.5,Gujarat,Nakusha,3,5380
Capsicum,Kohima,Mishilimi B.O,797105,180.5,Nagaland,Vasudev,3,5381
Oats,RAMANATHAPURAM,Thinaikulam BO,623532,468,Tamil Nadu,Yuvashankari,3,5382
Wheat,HASSAN,Nagasamudra B.O,573112,79,Karnataka,Litharshan,2,5383
Tamarind,SURYAPET,Guduguntlapalem B.O,508218,260.75,Telangana,Sakthika,1.5,5384
Rice,WAYANAD,Mandad BO,673122,138.25,Kerala,Dereshan,3,5385
Carrots,Udupi,Inna B.O,576121,131.5,Karnataka,Rajavenn,2.5,5386
Barley,Churachandpur,Khouwpuibung B.O,795117,338.5,Manipur,Heerthika,2.5,5387
Capsicum,PUNE,Belha S.O,412410,30,Maharashtra,Devinsiha,0.5,5388
Corn,SITAMARHI,Bhaurgarah BO,843318,284.75,Bihar,Babeta,1.5,5389
Spinach,DURG,Kumhari SO,490042,134,Chattisgarh,Harulalagan,2.5,5390
Rajma,UTTARA KANNADA,Madangeri S.O,581344,169.25,Karnataka,Maninth,1,5391
Onions,PRAKASAM,Palakaveedu B.O,523368,43.25,Andhra Pradesh,Ridusana,1,5392
Strawberry,VADODARA,Kalarani BO,391135,1212.5,Gujarat,Venkatesan,3,5393
Masoor Dal,SOUTH 24 PARGANAS,Beonta BO,743502,195.5,West Bengal,Samiksh,2,5394
Potatoes,SHIMLA,Nagjubber BO,171212,44.75,Himachal Pradesh,Chandrapal,2.5,5395
Cucumbers,PUNE,Ins Shivaji Lonavale S.O,410402,41.25,Maharashtra,Dharushika,1,5396
Grapes,CACHAR,Link Road S.O (Cachar,788006,129.75,Assam,Sangeethan,2,5397
Garlic,SARAN,Jaitpur Bharwalia BO,841205,281,Bihar,Nitarani,1,5398
Sweet Potatoes,RANGAREDDY,Rama Krishnapuram S.O,500102,245.25,Telangana,Svarg,3,5399
Oats,SRINAGAR,Saidpora Hamchi BO,190006,468,Jammu and Kashmir,Yeshasvi,3,5400
Sweet Potatoes,JHANSI,Basobai BO,284303,122.75,Uttar Pradesh,Sivamanthan,1.5,5401
Strawberry,PITHORAGARH,Metli BO,262544,606.25,Uttarakhand,Himansh,1.5,5402
Masoor Dal,SURENDRA NAGAR,Wadhwancity SO,363030,195.5,Gujarat,Laheesha,2,5403
Garlic,GAYA,Kachnama BO,804403,281,Bihar,Mathumira,1,5404
Oats,AHMEDABAD,Kabir Chowk SO,380005,78,Gujarat,Leenusha,0.5,5405
Wheat,DINDORI,Ghutalwa B.O,481990,118.5,Madhya Pradesh,Alhad,3,5406
Rajma,West Godavari,Gummuluru B.O,534235,169.25,Andhra Pradesh,Nesotha,1,5407
Carrots,GADCHIROLI,Gatta B.O,442704,105.25,Maharashtra,Mahla,2,5408
Capsicum,East Khasi Hills,Mylliem Syllai U Lar B.O,793009,30,Megalaya,Omprakaash,0.5,5409
Barley,CHITTORGARH,Pandolimataji Ki B.O,312201,67.75,Rajasthan,Anmima,0.5,5410
Cucumbers,SURAT,Umra BO,394130,103.5,Gujarat,Jaitik,2.5,5411
Rice,NAGAR KURNOOL,Kummaronipally B.O,509201,69,Telangana,Tharakan,1.5,5412
Tamarind,AHMED NAGAR,Kaudgaon B.O,414002,174,Maharashtra,Acharyasuta,1,5413
Grapes,SULTANPUR,Dhanaupur BO,228131,64.75,Uttar Pradesh,Shajithan,1,5414
Potatoes,CUDDALORE,Maduranthaganallur B.O,608201,53.5,Tamil Nadu,Kairavi,3,5415
Onions,BIRBHUM,Diha BO,731220,108,West Bengal,Rohnish,2.5,5416
Corn,KHAMMAM,Dubbagudem B.O,507210,284.75,Telangana,Vireesha,1.5,5417
Spinach,PUNE,Avhat B.O,412402,107.25,Maharashtra,Kumush,2,5418
Rajma,KANCHIPURAM,Vedavakkam BO,603303,507.5,Tamil Nadu,Madira,3,5419
Onions,AJMER,Shastri Nagar S.O (Ajmer),305001,21.5,Rajasthan,Laharini,0.5,5420
Barley,PALAKKAD,Perumannur BO,679536,67.75,Kerala,Ardushan,0.5,5421
Rice,NAINITAL,Devayal BO,244715,115.25,Uttarakhand,Jamilla,2.5,5422
Capsicum,MANSA,Bhikhi SO,151504,30,Punjab,Thaneesha,0.5,5423
Masoor Dal,MADHUBANI,Belarahi BO,847404,195.5,Bihar,Mathushayan,2,5424
Spinach,AZAMGARH,Esmail Pir BO,276122,80.25,Uttar Pradesh,Paroo,1.5,5425
Garlic,VIZIANAGARAM,Sompuram Agraharam B.O,535161,421.5,Andhra Pradesh,Navadeep,1.5,5426
Strawberry,ANANTHAPUR,Korrapadu B.O,515701,1010.5,Andhra Pradesh,Jhanathaa,2.5,5427
Sweet Potatoes,SIROHI,Sindrath B.O,307001,41,Rajasthan,Tanani,0.5,5428
Oats,DHULE,Samode B.O,424306,312,Maharashtra,Meyyarasan,2,5429
Corn,MAINPURI,Jagir BO,205247,284.75,Uttar Pradesh,Raben,1.5,5430
Wheat,SULTANPUR,Damodarpur BO,228120,118.5,Uttar Pradesh,Iyuresh,3,5431
Cucumbers,JHALAWAR,Guradia Mana B.O,326502,41.25,Rajasthan,Jovin,1,5432
